submission_date,submission_client,submission_asset,submission_service,submission_snap_time,submission_curr_1,submission_curr_2,submission_onshore_offshore_curr_1,submission_onshore_offshore_curr_2,submission_instrument_type,submission_tenor,submission_fwrd_conversion_factor,submission_value_source,submission_value_source_ref_id,submission_spot_reference_price,submission_mid_fwrd_outright,submission_mid_fwrd_points
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,9M,1000,,,50.362,50.46262951,100.6295082
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,1Y,1000,,,50.362,50.4953,133.3
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,18M,1000,,,50.362,50.56047354,198.4735427
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,2Y,1000,,,50.362,50.6237444,261.7443977
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,3Y,1000,,,50.362,50.7927003,430.7002972
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,4Y,1000,,,50.362,50.97830004,616.3000382
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,5Y,1000,,,50.362,51.18508896,823.0889585
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,7Y,1000,,,50.362,51.6232164,1261.216401
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,10Y,1000,,,50.362,52.29158093,1929.580926
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,15Y,1000,,,50.362,53.29033428,2928.334284
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,20Y,1000,,,50.362,54.40780104,4045.801045
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,25Y,1000,,,50.362,55.79574437,5433.744371
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PHP,,Offshore,Forward,30Y,1000,,,50.362,57.46226989,7100.269888
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Spot Price,Spot,,,,4.110442087,,4.110442087
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,ON,10000,,,4.110442087,4.110571587,1.295
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,TN,10000,,,4.110442087,4.110571587,1.295
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,SpotNext,10000,,,4.110442087,4.110571587,1.295
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,1W,10000,,,4.110442087,4.111499087,10.57
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,2W,10000,,,4.110442087,4.112921587,24.795
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,1M,10000,,,4.110442087,4.119198087,87.56
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,2M,10000,,,4.110442087,4.127514087,170.72
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,3M,10000,,,4.110442087,4.137480087,270.38
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,6M,10000,,,4.110442087,4.166009087,555.67
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,9M,10000,,,4.110442087,4.196124087,856.82
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,1Y,10000,,,4.110442087,4.222250087,1118.08
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,18M,10000,,,4.110442087,4.267351776,1569.09689
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,2Y,10000,,,4.110442087,4.303404063,1929.619752
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,3Y,10000,,,4.110442087,4.363192014,2527.499262
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,4Y,10000,,,4.110442087,4.417733336,3072.912488
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,5Y,10000,,,4.110442087,4.470872624,3604.305367
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,7Y,10000,,,4.110442087,4.565490479,4550.483918
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,10Y,10000,,,4.110442087,4.750212112,6397.700247
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,15Y,10000,,,4.110442087,5.289500217,11790.5813
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,20Y,10000,,,4.110442087,5.996884284,18864.42197
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,25Y,10000,,,4.110442087,6.678564106,25681.22018
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,PLN,,,Forward,30Y,10000,,,4.110442087,7.521925191,34114.83103
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Spot Price,Spot,,,,74.0675,,74.0675
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,ON,10000,,,74.0675,74.08271981,152.1980741
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,TN,10000,,,74.0675,74.08271981,152.1980741
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,SpotNext,10000,,,74.0675,74.08271981,152.1980741
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,1W,10000,,,74.0675,74.1745,1070
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,2W,10000,,,74.0675,74.2825,2150
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,1M,10000,,,74.0675,74.6895,6220
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,2M,10000,,,74.0675,75.0455,9780
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,3M,10000,,,74.0675,75.5015,14340
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,6M,10000,,,74.0675,77.1045,30370
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,9M,10000,,,74.0675,78.7025,46350
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,1Y,10000,,,74.0675,80.2655,61980
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,18M,10000,,,74.0675,83.0624781,89949.78103
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,2Y,10000,,,74.0675,85.49497249,114274.7249
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,3Y,10000,,,74.0675,89.9112986,158437.986
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,4Y,10000,,,74.0675,93.98275326,199152.5326
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,5Y,10000,,,74.0675,97.91044691,238429.4691
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,7Y,10000,,,74.0675,105.7071363,316396.3633
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,10Y,10000,,,74.0675,117.9410479,438735.4789
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,15Y,10000,,,74.0675,146.728009,726605.09
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,20Y,10000,,,74.0675,181.4096665,1073421.665
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,25Y,10000,,,74.0675,227.3342551,1532667.551
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,RUB,,,Forward,30Y,10000,,,74.0675,286.414505,2123470.05
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Spot Price,Spot,,,,9.013911146,,9.013911146
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,ON,10000,,,9.013911146,9.013851146,-0.6
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,TN,10000,,,9.013911146,9.013851146,-0.6
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,SpotNext,10000,,,9.013911146,9.013851146,-0.6
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,1W,10000,,,9.013911146,9.013463146,-4.48
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,2W,10000,,,9.013911146,9.013021146,-8.9
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,1M,10000,,,9.013911146,8.999464146,-144.47
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,2M,10000,,,9.013911146,8.997039146,-168.72
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,3M,10000,,,9.013911146,8.995197146,-187.14
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,6M,10000,,,9.013911146,8.987468146,-264.43
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,9M,10000,,,9.013911146,8.978368146,-355.43
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,1Y,10000,,,9.013911146,8.967872146,-460.39
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,18M,10000,,,9.013911146,8.928819953,-850.9119316
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,2Y,10000,,,9.013911146,8.880056205,-1338.549412
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,3Y,10000,,,9.013911146,8.794361753,-2195.493931
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,4Y,10000,,,9.013911146,8.725869833,-2880.413135
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,5Y,10000,,,9.013911146,8.668283983,-3456.271629
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,7Y,10000,,,9.013911146,8.551911505,-4619.996411
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,10Y,10000,,,9.013911146,8.42587654,-5880.346057
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,15Y,10000,,,9.013911146,8.278472168,-7354.389785
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,20Y,10000,,,9.013911146,8.143532528,-8703.786178
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,25Y,10000,,,9.013911146,7.928714838,-10851.96308
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SEK,,,Forward,30Y,10000,,,9.013911146,7.699470526,-13144.4062
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,,Spot Price,Spot,,,,1.3633,,1.3633
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,ON,10000,,,1.3633,1.363307071,0.070713185
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,TN,10000,,,1.3633,1.363307071,0.070713185
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,SpotNext,10000,,,1.3633,1.363307071,0.070713185
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,1W,10000,,,1.3633,1.3633495,0.495
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,2W,10000,,,1.3633,1.36338814,0.8814
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,1M,10000,,,1.3633,1.3634875,1.875
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,2M,10000,,,1.3633,1.363675,3.75
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,3M,10000,,,1.3633,1.36382,5.2
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,6M,10000,,,1.3633,1.3642,9
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,9M,10000,,,1.3633,1.364369,10.69
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,1Y,10000,,,1.3633,1.363463356,1.633561967
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,18M,10000,,,1.3633,1.362445988,-8.540122248
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,2Y,10000,,,1.3633,1.360481377,-28.18622972
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,3Y,10000,,,1.3633,1.357797487,-55.02513094
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,4Y,10000,,,1.3633,1.355711969,-75.88030963
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,5Y,10000,,,1.3633,1.353221687,-100.7831288
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,7Y,10000,,,1.3633,1.338257732,-250.4226825
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,10Y,10000,,,1.3633,1.330548705,-327.512951
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,15Y,10000,,,1.3633,1.305569337,-577.3066291
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,20Y,10000,,,1.3633,1.262609995,-1006.900054
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,25Y,10000,,,1.3633,1.23721694,-1260.830599
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,SGD,,Offshore,Forward,30Y,10000,,,1.3633,1.220093046,-1432.069537
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Spot Price,Spot,,,,33.5725,,33.5725
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,ON,100,,,33.5725,33.57392839,0.14283891
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,TN,100,,,33.5725,33.57392839,0.14283891
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,SpotNext,100,,,33.5725,33.57392839,0.14283891
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,1W,100,,,33.5725,33.5825,1
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,2W,100,,,33.5725,33.58734615,1.48461538
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,1M,100,,,33.5725,33.6005,2.8
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,2M,100,,,33.5725,33.6105,3.8
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,3M,100,,,33.5725,33.6175,4.5
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,6M,100,,,33.5725,33.6325,6
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,9M,100,,,33.5725,33.6725,10
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,1Y,100,,,33.5725,33.6975,12.5
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,18M,100,,,33.5725,33.57247652,-0.002347815
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,2Y,100,,,33.5725,33.37892466,-19.35753375
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,3Y,100,,,33.5725,33.11931371,-45.31862886
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,4Y,100,,,33.5725,32.94874145,-62.37585499
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,5Y,100,,,33.5725,32.80409241,-76.84075934
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,7Y,100,,,33.5725,32.4096903,-116.2809701
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,10Y,100,,,33.5725,31.73798542,-183.4514582
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,15Y,100,,,33.5725,30.58865092,-298.3849077
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,20Y,100,,,33.5725,29.52896155,-404.3538445
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,25Y,100,,,33.5725,28.81896211,-475.3537891
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,THB,,,Forward,30Y,100,,,33.5725,28.28816232,-528.4337675
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Spot Price,Spot,,,,13.1298,,13.1298
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,ON,10000,,,13.1298,13.13429984,44.99842598
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,TN,10000,,,13.1298,13.13429984,44.99842598
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,SpotNext,10000,,,13.1298,13.13429984,44.99842598
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,1W,10000,,,13.1298,13.16540625,356.0625
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,2W,10000,,,13.1298,13.2057725,759.725
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,1M,10000,,,13.1298,13.32297625,1931.7625
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,2M,10000,,,13.1298,13.515995,3861.95
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,3M,10000,,,13.1298,13.7235775,5937.775
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,6M,10000,,,13.1298,14.4623275,13325.275
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,9M,10000,,,13.1298,15.380695,22508.95
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,1Y,10000,,,13.1298,16.33596333,32061.63325
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,18M,10000,,,13.1298,18.21666439,50868.64392
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,2Y,10000,,,13.1298,20.09554951,69657.49515
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,3Y,10000,,,13.1298,24.20967274,110798.7274
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,4Y,10000,,,13.1298,28.75772489,156279.2489
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,5Y,10000,,,13.1298,33.80238308,206725.8308
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,7Y,10000,,,13.1298,45.2305404,321007.404
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,10Y,10000,,,13.1298,64.7217807,515919.807
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,15Y,10000,,,13.1298,125.2082182,1120784.182
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,20Y,10000,,,13.1298,256.0124902,2428826.902
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,25Y,10000,,,13.1298,454.3435769,4412137.769
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TRY,,,Forward,30Y,10000,,,13.1298,670.2719012,6571421.012
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,,Spot Price,Spot,,,,27.6852,,27.6852
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,ON,1,,,27.6852,27.59482583,-0.09037417
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,TN,1,,,27.6852,27.59482583,-0.09037417
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,SpotNext,1,,,27.6852,27.59482583,-0.09037417
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,1W,1,,,27.6852,27.0532,-0.632
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,2W,1,,,27.6852,26.9776,-0.7076
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,1M,1,,,27.6852,26.7832,-0.902
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,2M,1,,,27.6852,26.0332,-1.652
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,3M,1,,,27.6852,25.5032,-2.182
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,6M,1,,,27.6852,24.0832,-3.602
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,9M,1,,,27.6852,22.7332,-4.952
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,1Y,1,,,27.6852,21.2832,-6.402
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,18M,1,,,27.6852,18.92954762,-8.75565238
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,2Y,1,,,27.6852,16.35272197,-11.33247803
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,3Y,1,,,27.6852,12.96238459,-14.72281541
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,4Y,1,,,27.6852,10.51924989,-17.16595011
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,5Y,1,,,27.6852,11.27251412,-16.41268588
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,7Y,1,,,27.6852,5.796669358,-21.88853064
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,10Y,1,,,27.6852,-6.234166079,-33.91936608
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,15Y,1,,,27.6852,-25.94731905,-53.63251905
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,20Y,1,,,27.6852,-43.72670229,-71.41190229
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,25Y,1,,,27.6852,-58.01400942,-85.69920942
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,TWD,,Offshore,Forward,30Y,1,,,27.6852,-70.27779068,-97.96299068
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,UDI,,,Spot Price,Spot,,,,3.025809645,,3.025809645
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,UDI,,,Forward,ON,1,,,3.025809645,4.551952438,1.526142793
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,UDI,,,Forward,TN,1,,,3.025809645,4.551952438,1.526142793
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,UDI,,,Forward,SpotNext,1,,,3.025809645,4.551952438,1.526142793
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,UDI,,,Forward,1W,1,,,3.025809645,13.6921724,10.66636275
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,UDI,,,Forward,2W,1,,,3.025809645,24.32125798,21.29544834
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,UDI,,,Forward,1M,1,,,3.025809645,51.58485157,48.55904192
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,UDI,,,Forward,2M,1,,,3.025809645,96.56379683,93.53798719
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,UDI,,,Forward,3M,1,,,3.025809645,138.0053959,134.9795862
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,USD,UDI,,,Forward,6M,1,,,3.025809645,269.5106742,266.4848645
